   0.00000000       1.41421354    
  0.389418334      0.368675798    
  0.717356086     -0.805651069    
  0.932039082      -1.69854081    
  0.999573588      -1.99808145    
  0.909297407      -1.59963453    
  0.675463140     -0.642389059    
  0.334988207      0.539261043    
  -5.83741926E-02   1.53253174    
 -0.442520559       1.99044526    
 -0.756802499       1.75303876    
 -0.951602101      0.903245389    
 -0.996164620     -0.262077421    
 -0.883454502      -1.33584976    
 -0.631266713      -1.94297040    
 -0.279415488      -1.87135613    
  0.116549298      -1.14602399    
  0.494113505      -2.03516390E-02
  0.793668032       1.11243021    
  0.967919648       1.85660696    
  0.989358246       1.95221829    
  0.854598582       1.36586416    
  0.584917009      0.302373379    
  0.222890094     -0.866745234    
 -0.174327150      -1.73308349    
 -0.544021130      -1.99400675    
 -0.827826798      -1.55836523    
 -0.980936289     -0.578341305    
 -0.979177773      0.603710592    
 -0.822828352       1.57487237    
 -0.536572933       1.99588525    
 -0.165603608       1.71967709    
  0.231510013      0.842735589    
  0.592073381     -0.328594357    
  0.859162033      -1.38514018    
  0.990607381      -1.95781600    
  0.965657651      -1.84656966    
  0.788251936      -1.09026253    
  0.486398846       4.69013378E-02
  0.107753269       1.16768432    
 -0.287903309       1.88056111    
 -0.638106406       1.93650293    
 -0.887567580       1.31596780    
 -0.996900141      0.235730425    
 -0.948844373     -0.926857352    
 -0.750987232      -1.76566672    
 -0.434565961      -1.98767722    
  -4.95344996E-02  -1.51533401    
  0.343315631     -0.513644040    
  0.681963921      0.667479277    
  0.912945271       1.61543262    
  0.999792874       1.99906814    
  0.928794801       1.68437076    
  0.711160660      0.781273544    
  0.381250143     -0.394741595    
  -8.85130931E-03  -1.43286812    
 -0.397555321      -1.97044766    
 -0.723495543      -1.81969643    
 -0.935210168      -1.03326952    
 -0.999275982      0.114103183    
 -0.905578375       1.22162271    
 -0.668910086       1.90238869    
 -0.326634049       1.91859889    
   6.72088340E-02   1.26458466    
  0.450440943      0.168819025    
  0.762558460     -0.985926330    
  0.954284966      -1.79625332    
  0.995351017      -1.97910047    
  0.879272699      -1.47058916    
  0.624376833     -0.448362291    
  0.270905793      0.730496705    
 -0.125335246       1.65416598    
 -0.501790285       1.99999034    
 -0.799021959       1.64715970    
 -0.970105827      0.718931615    
 -0.988031626     -0.460446149    
 -0.849969268      -1.47897053    
 -0.577714086      -1.98085046    
 -0.214251801      -1.79076242    
  0.183036104     -0.975111485    
  0.551426709      0.181179792    
  0.832760334       1.27417338    
  0.982617736       1.92206383    
  0.977342367       1.89852297    
  0.817764938       1.21177459    
  0.529082716      0.101712890    
  0.156867087      -1.04387379    
 -0.240110859      -1.82480705    
 -0.599184036      -1.96828449    
 -0.863658547      -1.42418385    
 -0.991778851     -0.382569790    
 -0.963319838      0.792680919    
 -0.782774985       1.69102681    
 -0.478645235       1.99865091    
  -9.89473835E-02   1.60808814    
  0.296368569      0.655769527    
  0.644897878     -0.525622606    
  0.891609550      -1.52340055    
  0.997557461      -1.98901427    
  0.946011841      -1.75980663    
  0.745113134     -0.915844083    
